track_id,track_name,track_album_name,track_artist,artist_gender,track_album_release_year,duration_min,track_popularity,genres,record_label,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,Playlist_year,artist_id,artist_name,artist_followers,artist_popularity
0Izt8MdEU7zDy2hDsm5YkH,Wanna Be (with Megan Thee Stallion),Wanna Be (with Megan Thee Stallion),"GloRilla,Megan Thee Stallion",F,2 024,2.61,67,Hip Hop,CMG/Interscope Records,92.0,63.0,C#,-5.17,Major,38.0,2.0,0.0,15.0,41.0,135,4,2024,"[2qoQgPAilErOKCwE2Y8wOG,181bsRPaVXVlUKXrxwZfHK]","[GloRilla,Megan Thee Stallion]","[1300513,9921502]","[82,83]"
1ZB2zIoc8AjSuyqKRcJgbO,How Do U Want It,Greatest Hits,"2Pac,K-Ci & JoJo",M,1 998,4.8,55,Hip Hop,2Pac Greatest Hits,83.0,81.0,G#,-2.15,Major,10.0,12.0,0.0,5.0,84.0,92,4,2024,"[1ZwdS5xdxEREPySFridCfh,05RZIdfz59ZW2FvFuwnmNK]","[2Pac,K-Ci & JoJo]","[19520112,1755661]","[82,61]"
6T8uyq0ah50RBGnu1c3e45,What’s In The Tea?,What’s In The Tea?,Calimossa,M,2 023,2.88,44,Hip Hop,Calimossa,59.0,47.0,G,-10.86,Major,44.0,56.0,0.0,10.0,50.0,125,4,2024,[5JNB3hSkXlJODWH9EOYb5Q],[Calimossa],[14425],[44]
3sKBph3ElueH1dVLmkHWZZ,YAYO,HEIS,Rema,M,2 024,2.51,66,Afrobeats,Virgin Music UK LAS (S&D),73.0,75.0,A#,-4.58,Major,4.0,2.0,0.0,15.0,51.0,118,4,2024,[46pWGuE3dSwY3bMMXGBvVS],[Rema],[5684709],[78]
7iQXYTyuG13aoeHxGG28Nh,PERRO NEGRO,nadie sabe lo que va a pasar mañana,"Bad Bunny,Feid",M,2 023,2.71,85,Reggaeton,Rimas Entertainment LLC,91.0,78.0,F,-2.25,Major,26.0,9.0,0.0,18.0,35.0,96,4,2024,"[4q3ewBCX7sLwd24euuV69X,2LRoIwlKmHjgvigdNGBHNo]","[Bad Bunny,Feid]","[86916993,14654973]","[95,92]"
2GxrNKugF82CnoRFbQfzPf,i like the way you kiss me,i like the way you kiss me,Artemas,N/A,2 024,2.38,85,Electronic,Artemas,60.0,95.0,B,-4.26,Major,4.0,0.0,1.0,8.0,75.0,152,4,2024,[0PCCGZ0wGLizHt2KZ7hhA2],[Artemas],[991821],[79]
69RH84na5iUNwrwxpgjC5j,Where Did Our Love Go,Where Did Our Love Go,The Supremes,F,1 964,2.56,64,Soul/Funk/Motown,Motown,57.0,49.0,C,-10.87,Major,4.0,79.0,0.0,9.0,85.0,135,4,2024,[57bUPid8xztkieZfS7OlEV],[The Supremes],[1733842],[65]
1QOpwPQpuOmNoOmMMXCepp,You Really Got A Hold On Me - Mono,Greatest Hits: From The Beginning,The Miracles,N/A,1 965,2.86,35,Soul/Funk/Motown,UNI/MOTOWN,64.0,49.0,C,-9.31,Major,3.0,43.0,0.0,15.0,74.0,118,3,2024,[6TqQLejnHXMGr7KcegxUND],[The Miracles],[409610],[48]
70nmpLYSyZ58QTUzUiB1VA,symptom of life,empathogen,WILLOW,F,2 024,3.16,59,Pop,Three Six Zero Recordings,58.0,84.0,D,-7.16,minor,5.0,36.0,3.0,8.0,44.0,160,3,2024,[3rWZHrfrsPBxVy692yAIxF],[WILLOW],[2743628],[72]
3Vr3zh0r7ALn8VLqCiRR10,Stargazing,Stargazing,Myles Smith,M,2 024,2.88,89,Pop,RCA Records Label,64.0,60.0,C#,-6.13,minor,3.0,25.0,0.0,11.0,33.0,124,4,2024,[3bO19AOone0ubCsfDXDtYt],[Myles Smith],[797705],[79]
28EL5veTZtx38TqxIZwFyQ,Golden,Beautifully Human: Words and Sounds Vol. 2,Jill Scott,F,2 004,3.86,54,R&B,"Hidden Beach Records, LLC",77.0,57.0,A#,-6.16,minor,11.0,26.0,0.0,7.0,59.0,100,4,2024,[6AVLthptCPhfrxlHadOBJD],[Jill Scott],[1795265],[58]
2knRILXCUzgUfP10oxsgk3,I Can’t Even Cry,I Can’t Even Cry,Hope Tala,F,2 024,3.7,45,R&B,PMR Records,62.0,29.0,D,-12.65,minor,20.0,67.0,0.0,12.0,62.0,149,4,2024,[74CcYmmNeHKe5PrZaISk8e],[Hope Tala],[176420],[52]
2YIIDMcF9zWJ2xcFSA99lH,Charge It,We Go Again,ENNY,F,2 023,3.1,65,R&B,FAMM,78.0,54.0,G#,-6.79,minor,11.0,35.0,59.0,20.0,62.0,127,4,2024,[3qEnCAnX23lvoxZYtBiPgL],[ENNY],[209045],[59]
6RQ0i7rApnnWSI8uEiGVVF,Why Don't You,Rose in the Dark,Cleo Sol,F,2 020,3.82,64,R&B,Forever Living Originals,43.0,59.0,C,-7.55,minor,15.0,14.0,9.0,11.0,60.0,55,4,2024,[3ETLPQkcEd7z4k3IbZmXMq],[Cleo Sol],[788948],[68]
4IIxBK0L8uj7viwxhmuSc4,Love Is Everywhere,Wisdom Through Music,Pharoah Sanders,M,1 973,5.31,42,Jazz,Verve Reissues,51.0,73.0,F,-11.72,minor,4.0,89.0,34.0,15.0,75.0,128,4,2024,[3JLUCojZaHrX2LaUkSj7Ud],[Pharoah Sanders],[168591],[47]
74EiaLmtaOlfKZYFkhHs6J,Wednesday Night Prayer Meeting,Blues & Roots,Charles Mingus,M,1 960,5.71,32,Jazz,Rhino Atlantic,36.0,47.0,F,-13.05,minor,7.0,69.0,0.0,8.0,49.0,87,4,2024,[1W8TbFzNS15VwsempfY12H],[Charles Mingus],[480974],[49]
7MCGBbLKg9BS7lQS1S5SN5,Someone To Watch Over Me (feat. Pasquale Grasso),Linger Awhile,"Samara Joy,Pasquale Grasso",N/A,2 022,4.04,32,Jazz,Verve,36.0,1.0,E,-21.65,minor,4.0,99.0,0.0,10.0,12.0,91,4,2024,"[5LkbTSqXfMBjFSGi9LOGjq,7M6Meoc3uCzIyRP7V8HQQY]","[Samara Joy,Pasquale Grasso]","[301319,12637]","[52,34]"
2Ezmm08Oy4772SkEoC18Kt,Them Belly Full (But We Hungry),Natty Dread,Bob Marley & The Wailers,M,1 974,3.22,53,Reggae,Universal-Island Records Ltd.,76.0,48.0,A,-8.2,minor,27.0,36.0,0.0,11.0,64.0,140,4,2024,[2QsynagSdAqZj3U9HgDzjD],[Bob Marley & The Wailers],[12793787],[81]
3qAMlVUvNZVpxA85pFPxOT,My Best,My Best,Saweetie,F,2 024,2.02,52,Hip Hop,ICY/Warner Records,87.0,68.0,F,-4.92,minor,9.0,1.0,0.0,16.0,50.0,140,4,2024,[6cK3NBO6uP7hh0oyuVELFl],[Saweetie],[2377409],[71]
00vR63trn1CzygcjgAFaiM,WHISKEY WHISKEY (feat. Morgan Wallen),SPEAK NOW,"Moneybagg Yo,Morgan Wallen",M,2 024,2.68,65,Hip Hop,CMG/N-Less/Interscope Records,74.0,72.0,F,-3.82,minor,7.0,3.0,0.0,16.0,71.0,152,4,2024,"[3tJoFztHeIJkJWMrx0td2f,4oUHIQIBe0LHzYfvXNW4QM]","[Moneybagg Yo,Morgan Wallen]","[4735534,11087374]","[77,91]"
0aIljv7XHkETklMyymrZVt,The People,Finding Forever,Common,M,2 007,3.41,26,Hip Hop,Geffen,61.0,84.0,C#,-5.73,minor,23.0,10.0,0.0,43.0,49.0,93,4,2024,[2GHclqNVjqGuiE5mA7BEoc],[Common],[983529],[62]
5AJ9hqTS2wcFQCELCFRO7A,MILLION DOLLAR BABY,MILLION DOLLAR BABY,Tommy Richman,M,2 024,2.59,90,Hip Hop,PULSE Records,85.0,70.0,C#,-5.52,minor,4.0,10.0,0.0,7.0,92.0,138,4,2024,[1WaFQSHVGZQJTbf0BdxdNo],[Tommy Richman],[755865],[78]
0ve0CavjqrUqVmZ605RhTV,Jump,Jump,"Tyla,Gunna,Skillibeng",N/A,2 024,2.45,69,Hip Hop,FAX Records/Epic,79.0,72.0,A#,-3.45,minor,9.0,3.0,0.0,21.0,63.0,100,4,2024,"[3SozjO3Lat463tQICI9LcE,2hlmm7s2ICUX0LVIhVFlZQ,5FkUhnHQ0KC63549LHHtst]","[Tyla,Gunna,Skillibeng]","[2092700,8297941,421849]","[78,87,66]"
26q6YTrXt9l8qshIveiTX9,Rebirth Of Slick (Cool Like Dat),Reachin' (A New Refutation Of Time And Space),Digable Planets,N/A,1 993,4.35,59,Hip Hop,Pendulum Records,89.0,33.0,C#,-18.94,minor,23.0,5.0,6.0,11.0,57.0,98,4,2024,[0gqIrDRL7CEPBWMmkuZPdQ],[Digable Planets],[443108],[53]
6MdqqkQ8sSC0WB4i8PyRuQ,No Diggity,Another Level,"Blackstreet,Dr. Dre,Queen Pen",N/A,1 996,5.08,76,Hip Hop,Interscope,87.0,65.0,C#,-4.67,minor,29.0,30.0,0.0,28.0,67.0,89,4,2024,"[2P3cjUru4H3fhSXXNxE9kA,6DPYiyq5kWVQS4RGwxzPC7,0VbIlorLz3I5SEtIsc5vAr]","[Blackstreet,Dr. Dre,Queen Pen]","[857447,12768999,53109]","[65,82,63]"
1eDI5oU04SLsXl0TfxfwYf,Love Me JeJe,Born in the Wild,Tems,F,2 024,2.97,72,Afrobeats,RCA Records/Since 93',83.0,52.0,G#,-10.87,minor,14.0,16.0,53.0,11.0,53.0,104,4,2024,[687cZJR45JO7jhk1LHIbgq],[Tems],[2516746],[78]
3Zm9ZCH5iQcpp1tdvU9rb7,BAD BOY,LOS MARCIANOS Vol.1: Dei V Version,"Chris Jedi,Gaby Music,Dei V,Anuel AA,Ozuna",M,2 024,3.92,59,Reggaeton,La Familia Records DD,77.0,71.0,C#,-4.89,minor,8.0,33.0,0.0,42.0,63.0,95,4,2024,"[0qTZZWLzuD59Un5r1speHm,1r3tpVQ08jFAA2P4xzV5o4,2YRyPiW98bpkARAS4B3OQP,2R21vXR83lH98kGeO99Y66,1i8SpTcr7yvPOmcqrbnVXY]","[Chris Jedi,Gaby Music,Dei V,Anuel AA,Ozuna]","[2650931,79896,1418497,38747602,37653503]","[70,66,81,88,87]"
5Xhqe9xu6bKRSqLj1mS1SB,If You Love Somebody Set Them Free,The Dream Of The Blue Turtles,Sting,M,1 985,4.27,55,Electronic,A&M,63.0,85.0,A,-10.61,minor,3.0,14.0,0.0,32.0,82.0,125,4,2024,[0Ty63ceoRnnJKVEYP0VQpk],[Sting],[3488030],[73]
